CustomerID,Total_Revenue,Order_Count,Country,Customer_Cancellation_Count
16086,1121.39,5,United Kingdom,1.0
16091,315.06,2,United Kingdom,0.0
16092,817.86,3,United Kingdom,2.0
16093,17.0,1,United Kingdom,0.0
16094,1078.23,4,United Kingdom,2.0
16096,320.62,1,United Kingdom,0.0
16097,185.04999999999998,1,United Kingdom,0.0
16098,2005.63,7,United Kingdom,0.0
16099,731.9,3,United Kingdom,0.0
16101,1290.7,1,United Kingdom,2.0
16102,1842.14,3,United Kingdom,0.0
16103,1429.64,6,United Kingdom,0.0
16104,298.21,1,United Kingdom,0.0
16105,336.96,1,United Kingdom,0.0
16106,108.38,1,United Kingdom,0.0
16107,3204.1600000000003,7,United Kingdom,0.0
16108,842.5,1,United Kingdom,1.0
16109,611.88,2,United Kingdom,0.0
16110,1320.95,3,United Kingdom,0.0
16112,195.74,4,United Kingdom,0.0
16113,161.38,1,United Kingdom,0.0
16114,135.75000000000003,1,United Kingdom,0.0
16115,1660.88,8,United Kingdom,0.0
16116,612.78,1,United Kingdom,1.0
16117,232.21,1,United Kingdom,0.0
16119,423.36,2,United Kingdom,0.0
16120,1309.14,4,United Kingdom,1.0
16121,854.66,2,United Kingdom,0.0
16122,684.42,4,United Kingdom,0.0
16123,307.78,1,United Kingdom,0.0
16124,249.0,1,United Kingdom,1.0
16125,289.35,1,United Kingdom,0.0
16126,6287.77,4,United Kingdom,0.0
16127,656.25,1,United Kingdom,0.0
16128,1880.22,5,United Kingdom,0.0
16131,3506.54,6,United Kingdom,0.0
16133,14589.04,33,United Kingdom,13.0
16134,618.09,2,United Kingdom,1.0
16135,517.55,1,United Kingdom,0.0
16136,709.38,3,United Kingdom,0.0
16139,635.41,3,United Kingdom,0.0
16140,725.1800000000001,2,United Kingdom,2.0
16141,620.4,1,United Kingdom,0.0
16142,535.34,1,United Kingdom,0.0
16143,2424.94,6,United Kingdom,1.0
16144,175.2,1,United Kingdom,0.0
16145,3799.4900000000002,11,United Kingdom,7.0
16146,734.13,3,United Kingdom,0.0
16147,375.0,1,United Kingdom,0.0
16148,76.32000000000001,1,United Kingdom,0.0
16149,280.52,2,United Kingdom,0.0
16150,2053.02,5,United Kingdom,5.0
16152,1829.04,1,United Kingdom,0.0
16153,1824.23,5,United Kingdom,0.0
16156,3092.04,9,United Kingdom,4.0
16157,656.69,3,United Kingdom,1.0
16159,348.2,1,United Kingdom,0.0
16160,1025.44,2,United Kingdom,2.0
16161,5533.67,19,United Kingdom,7.0
16162,37.4,1,United Kingdom,0.0
16163,856.6,2,United Kingdom,1.0
16164,822.48,3,United Kingdom,1.0
16168,3787.6,27,United Kingdom,1.0
16169,1822.97,4,United Kingdom,0.0
16170,1885.05,6,United Kingdom,1.0
16171,73.19999999999999,1,United Kingdom,0.0
16172,1140.21,5,United Kingdom,0.0
16173,1418.32,6,United Kingdom,1.0
16174,1009.55,3,United Kingdom,0.0
16175,1037.59,4,United Kingdom,0.0
16177,331.95,1,United Kingdom,0.0
16178,197.9,1,United Kingdom,0.0
16179,215.83,1,United Kingdom,0.0
16180,10254.18,8,United Kingdom,2.0
16181,305.54,1,United Kingdom,0.0
16182,6617.65,4,United Kingdom,0.0
16183,338.71000000000004,1,United Kingdom,0.0
16184,1158.79,6,United Kingdom,1.0
16185,529.41,2,United Kingdom,0.0
16186,4006.94,12,United Kingdom,1.0
16187,6911.4400000000005,15,United Kingdom,2.0
16188,981.86,4,United Kingdom,0.0
16189,215.48,2,United Kingdom,0.0
16190,215.08,1,United Kingdom,0.0
16191,5180.52,13,United Kingdom,12.0
16193,314.45,1,United Kingdom,0.0
16198,400.68,1,United Kingdom,0.0
16200,1068.8700000000001,2,United Kingdom,0.0
16201,1863.47,4,United Kingdom,1.0
16202,365.27,1,United Kingdom,0.0
16203,592.9,4,United Kingdom,1.0
16204,384.18,1,United Kingdom,0.0
16205,751.03,4,United Kingdom,0.0
16206,537.0600000000001,4,United Kingdom,0.0
16207,394.38,1,United Kingdom,0.0
16208,664.26,2,United Kingdom,0.0
16209,2262.62,5,United Kingdom,0.0
16210,21076.3,17,United Kingdom,0.0
16211,547.02,1,United Kingdom,1.0
16212,690.34,2,United Kingdom,1.0
16213,159.0,1,United Kingdom,0.0
16214,1062.75,3,United Kingdom,0.0
16215,242.35,1,United Kingdom,0.0
16216,914.9300000000001,1,United Kingdom,0.0
16217,304.25,2,United Kingdom,2.0
16218,3084.68,7,United Kingdom,1.0
16221,860.86,3,United Kingdom,0.0
16222,773.55,1,United Kingdom,0.0
16224,1295.3,4,United Kingdom,0.0
16225,1096.32,5,United Kingdom,0.0
16226,255.12,3,United Kingdom,0.0
16227,314.22,1,United Kingdom,1.0
16229,1010.6,2,United Kingdom,0.0
16230,542.03,2,United Kingdom,0.0
16232,990.88,4,United Kingdom,1.0
16233,536.6800000000001,3,United Kingdom,2.0
16235,857.31,4,United Kingdom,1.0
16236,432.2,1,United Kingdom,0.0
16239,414.2,2,United Kingdom,1.0
16240,3718.8,2,United Kingdom,3.0
16241,2590.31,13,United Kingdom,0.0
16242,3579.86,7,United Kingdom,1.0
16243,409.1,2,United Kingdom,0.0
16244,1522.75,2,United Kingdom,0.0
16245,1413.66,3,United Kingdom,2.0
16247,114.56,1,United Kingdom,0.0
16248,152.94,1,United Kingdom,0.0
16249,1800.07,5,United Kingdom,0.0
16250,389.44,2,United Kingdom,0.0
16253,3683.86,2,United Kingdom,1.0
16255,2619.91,8,United Kingdom,2.0
16256,752.4300000000001,1,United Kingdom,1.0
16257,46.95,1,United Kingdom,0.0
16258,5203.51,5,United Kingdom,0.0
16260,1035.45,1,United Kingdom,0.0
16261,728.54,4,United Kingdom,0.0
16265,5447.0,9,United Kingdom,2.0
16266,861.89,7,United Kingdom,0.0
16268,667.65,2,United Kingdom,0.0
16270,1141.24,1,United Kingdom,0.0
16271,1389.64,4,United Kingdom,1.0
16272,411.7,1,United Kingdom,0.0
16274,331.55,1,United Kingdom,0.0
16275,559.87,1,United Kingdom,0.0
16276,810.6,1,United Kingdom,0.0
16278,566.38,1,United Kingdom,2.0
16279,1502.78,3,United Kingdom,1.0
16281,2062.06,1,United Kingdom,0.0
16282,168.3,1,United Kingdom,0.0
16283,1569.11,5,United Kingdom,2.0
16284,812.68,2,United Kingdom,0.0
16287,142.5,1,United Kingdom,0.0
16292,302.25,1,United Kingdom,1.0
16293,2248.9900000000002,10,United Kingdom,2.0
16295,1328.55,4,United Kingdom,0.0
16297,301.9,1,United Kingdom,3.0
16298,598.2,3,United Kingdom,0.0
16302,233.22,1,United Kingdom,1.0
16303,5360.63,3,United Kingdom,1.0
16305,361.21999999999997,1,United Kingdom,0.0
16306,632.27,6,United Kingdom,3.0
16308,2560.0,4,United Kingdom,0.0
16309,706.57,2,United Kingdom,1.0
16311,616.26,2,United Kingdom,0.0
16313,274.15,2,United Kingdom,0.0
16315,226.37,1,United Kingdom,0.0
16316,2938.91,8,United Kingdom,4.0
16317,1341.65,3,United Kingdom,0.0
16318,328.15,1,United Kingdom,0.0
16319,404.40000000000003,1,United Kingdom,0.0
16320,1038.46,2,Unspecified,0.0
16321,373.65,5,Australia,2.0
16322,326.75,2,United Kingdom,0.0
16323,207.50000000000003,1,United Kingdom,0.0
16324,408.59000000000003,3,United Kingdom,0.0
16325,594.24,3,United Kingdom,2.0
16326,3039.2200000000003,14,United Kingdom,1.0
16327,3789.67,6,United Kingdom,0.0
16330,251.91,3,United Kingdom,1.0
16332,1582.8,7,United Kingdom,1.0
16333,26626.8,22,United Kingdom,0.0
16337,151.05,1,United Kingdom,0.0
16338,214.8,1,United Kingdom,0.0
16339,94.05,1,United Kingdom,0.0
16340,534.31,1,United Kingdom,0.0
16341,1971.8700000000001,4,United Kingdom,2.0
16342,322.41,4,United Kingdom,0.0
16343,328.58,2,United Kingdom,0.0
16344,101.10000000000001,1,United Kingdom,0.0
16345,565.46,1,United Kingdom,0.0
16347,847.45,2,United Kingdom,0.0
16348,1413.31,7,United Kingdom,0.0
16349,53.5,1,United Kingdom,0.0
16350,1116.47,4,United Kingdom,1.0
16351,153.9,1,United Kingdom,0.0
16352,494.44,2,United Kingdom,0.0
16353,6675.71,23,United Kingdom,0.0
16354,395.8,2,United Kingdom,0.0
16356,211.77,3,United Kingdom,1.0
16357,658.88,3,United Kingdom,0.0
16358,2027.5,4,United Kingdom,1.0
16359,1750.92,9,United Kingdom,3.0
16360,3450.41,6,United Kingdom,2.0
16361,891.21,4,United Kingdom,0.0
16362,709.99,5,United Kingdom,4.0
16363,109.36000000000001,1,United Kingdom,0.0
16364,705.79,2,United Kingdom,0.0
16365,1540.42,9,United Kingdom,0.0
16366,327.3,1,United Kingdom,0.0
16367,800.67,2,United Kingdom,0.0
16368,479.91,2,United Kingdom,0.0
16369,1543.33,3,United Kingdom,0.0
16370,1301.91,4,United Kingdom,0.0
16372,355.73,2,United Kingdom,0.0
16374,458.78,2,United Kingdom,0.0
16376,974.96,2,United Kingdom,1.0
16377,676.2,1,United Kingdom,0.0
16378,362.95,3,United Kingdom,0.0
16379,2157.4,4,United Kingdom,1.0
16380,1743.1499999999999,1,United Kingdom,0.0
16383,643.76,2,United Kingdom,0.0
16384,584.5,2,United Kingdom,0.0
16385,554.86,3,United Kingdom,0.0
16386,302.57,2,United Kingdom,0.0
16387,94.36,1,United Kingdom,0.0
16389,1382.07,4,United Kingdom,1.0
16392,217.89000000000001,1,United Kingdom,0.0
16393,3040.96,13,United Kingdom,7.0
16394,1555.34,5,United Kingdom,4.0
16395,1482.06,5,United Kingdom,0.0
16398,1705.8,2,United Kingdom,2.0
16399,406.22,2,United Kingdom,0.0
16400,303.93,1,United Kingdom,0.0
16401,4098.32,12,United Kingdom,8.0
16402,293.45,2,United Kingdom,0.0
16403,177.5,1,United Kingdom,1.0
16404,443.05,1,United Kingdom,0.0
16405,167.25,2,United Kingdom,0.0
16406,154.35,1,United Kingdom,0.0
16407,2079.68,10,United Kingdom,0.0
16409,2022.98,5,United Kingdom,0.0
16411,211.7,2,United Kingdom,0.0
16412,135.99,1,United Kingdom,0.0
16413,262.2,1,United Kingdom,0.0
16414,126.25,2,United Kingdom,0.0
16415,200.27,1,United Kingdom,0.0
16416,1051.4,3,United Kingdom,1.0
16418,631.12,3,United Kingdom,0.0
16419,958.71,6,United Kingdom,1.0
16422,34684.4,51,United Kingdom,24.0
16423,346.12,1,United Kingdom,0.0
16424,133.56,1,United Kingdom,1.0
16425,302.7,1,United Kingdom,0.0
16426,1863.76,10,United Kingdom,0.0
16427,241.06,2,United Kingdom,0.0
16429,284.55,1,United Kingdom,0.0
16430,300.85,1,United Kingdom,0.0
16431,623.28,3,United Kingdom,0.0
16432,287.40000000000003,1,United Kingdom,0.0
16433,184.26,1,United Kingdom,0.0
16434,1511.8,7,United Kingdom,0.0
16438,798.35,5,United Kingdom,0.0
16440,3640.67,5,United Kingdom,0.0
16441,381.2,2,United Kingdom,0.0
16442,609.3,3,United Kingdom,0.0
16444,654.67,4,United Kingdom,1.0
16445,230.51,1,United Kingdom,0.0
16446,168472.5,2,United Kingdom,1.0
16447,255.91,1,United Kingdom,0.0
16448,182.99,1,United Kingdom,0.0
16449,707.69,2,United Kingdom,1.0
16450,311.92,1,United Kingdom,0.0
16451,266.97,1,United Kingdom,0.0
16454,5.9,1,United Kingdom,1.0
16455,1841.18,7,United Kingdom,0.0
16456,2158.18,5,United Kingdom,0.0
16457,208.36,1,United Kingdom,0.0
16458,3482.7400000000002,18,United Kingdom,0.0
16460,811.23,3,United Kingdom,0.0
16461,142.92,1,United Kingdom,0.0
16462,136.0,3,United Kingdom,1.0
16463,1422.4,4,United Kingdom,3.0
16464,1298.66,3,United Kingdom,0.0
16466,1595.96,7,United Kingdom,0.0
16468,74.9,1,United Kingdom,0.0
16469,625.42,4,United Kingdom,0.0
16470,752.77,4,United Kingdom,1.0
16471,223.95000000000002,1,United Kingdom,0.0
16473,316.11,3,United Kingdom,1.0
16474,1810.49,7,United Kingdom,4.0
16475,544.3,4,United Kingdom,0.0
16477,2494.46,7,United Kingdom,0.0
16478,331.0,3,United Kingdom,0.0
16479,300.83,2,United Kingdom,0.0
16480,769.29,1,United Kingdom,0.0
16482,220.62,1,United Kingdom,0.0
16483,139.35,1,United Kingdom,0.0
16484,404.3,2,United Kingdom,1.0
16485,363.65,1,United Kingdom,0.0
16488,498.8,3,United Kingdom,1.0
16491,731.5,1,United Kingdom,0.0
16493,1351.6299999999999,4,United Kingdom,2.0
16494,826.53,1,United Kingdom,0.0
16495,648.26,3,United Kingdom,0.0
16496,1599.52,3,United Kingdom,1.0
16497,2965.69,6,United Kingdom,0.0
16498,100.97,2,United Kingdom,1.0
16499,365.45,2,United Kingdom,3.0
16500,400.86,6,United Kingdom,0.0
16503,1431.93,4,United Kingdom,1.0
16504,465.88,1,United Kingdom,0.0
16505,777.6,1,United Kingdom,0.0
16506,90.30000000000001,2,United Kingdom,0.0
16509,363.70000000000005,1,United Kingdom,0.0
16510,248.1,1,United Kingdom,0.0
16511,916.33,3,United Kingdom,0.0
16513,874.59,4,United Kingdom,0.0
16515,1624.14,5,United Kingdom,0.0
16516,101.69999999999999,1,United Kingdom,0.0
16517,162.7,1,United Kingdom,0.0
16518,484.32,2,United Kingdom,1.0
16519,212.98,2,United Kingdom,0.0
16520,1046.57,3,United Kingdom,1.0
16523,9418.470000000001,21,United Kingdom,7.0
16525,13027.45,26,United Kingdom,3.0
16526,290.36,1,United Kingdom,0.0
16527,228.06,1,United Kingdom,0.0
16528,244.41,1,United Kingdom,0.0
16529,455.25,1,United Kingdom,0.0
16531,1244.59,7,United Kingdom,0.0
16532,6748.8,3,United Kingdom,0.0
16533,1082.81,3,United Kingdom,2.0
16535,593.75,1,United Kingdom,0.0
16536,548.12,1,United Kingdom,1.0
16539,1388.81,4,United Kingdom,0.0
16542,119.62,1,United Kingdom,0.0
16545,339.3,1,United Kingdom,0.0
16546,787.15,2,United Kingdom,1.0
16549,4034.9,10,United Kingdom,0.0
16550,2298.97,5,United Kingdom,4.0
16551,922.12,3,United Kingdom,0.0
16552,379.73,2,United Kingdom,0.0
16553,5719.82,12,United Kingdom,2.0
16554,837.1,3,United Kingdom,4.0
16555,285.89,2,United Kingdom,0.0
16556,3313.79,7,United Kingdom,0.0
16557,281.85,2,United Kingdom,0.0
16558,8338.49,20,United Kingdom,4.0
16560,841.41,2,United Kingdom,1.0
16561,511.12,2,United Kingdom,0.0
16563,1077.74,1,United Kingdom,0.0
16565,173.7,1,United Kingdom,0.0
16566,614.66,5,United Kingdom,1.0
16567,865.6,2,United Kingdom,0.0
16569,124.2,1,United Kingdom,0.0
16570,3738.4,10,United Kingdom,5.0
16571,1421.69,3,United Kingdom,2.0
16572,1009.6,3,United Kingdom,1.0
16573,663.61,2,United Kingdom,2.0
16574,451.44,1,United Kingdom,0.0
16581,105.84,1,United Kingdom,1.0
16582,313.62,1,United Kingdom,0.0
16583,233.45,1,United Kingdom,0.0
16584,936.08,2,United Kingdom,1.0
16586,463.95,1,United Kingdom,0.0
16587,225.15,1,United Kingdom,0.0
16589,459.24,3,United Kingdom,0.0
16591,213.5,1,United Kingdom,0.0
16592,4113.68,16,United Kingdom,3.0
16593,330.03,3,United Kingdom,0.0
16594,181.09,1,United Kingdom,0.0
16595,360.16,1,United Kingdom,0.0
16596,250.15,2,United Kingdom,0.0
16597,90.04,1,United Kingdom,0.0
16598,145.05,1,United Kingdom,1.0
16600,813.52,6,United Kingdom,0.0
16601,241.53,1,United Kingdom,0.0
16602,528.08,1,United Kingdom,1.0
16603,482.47,2,United Kingdom,0.0
16607,3347.71,14,United Kingdom,2.0
16609,5493.46,7,United Kingdom,2.0
16610,75.66,1,United Kingdom,0.0
16611,129.49,1,United Kingdom,1.0
16612,1187.66,4,United Kingdom,0.0
16613,618.59,1,United Kingdom,0.0
16614,506.19,1,United Kingdom,0.0
16616,500.42,2,United Kingdom,0.0
16617,151.85,1,United Kingdom,0.0
16618,2647.59,5,United Kingdom,1.0
16619,226.20999999999998,1,United Kingdom,1.0
16620,178.96,2,United Kingdom,0.0
16621,813.48,4,United Kingdom,0.0
16623,129.45,1,United Kingdom,0.0
16624,810.57,2,United Kingdom,0.0
16625,333.08,1,United Kingdom,0.0
16626,4413.1,17,United Kingdom,3.0
16627,322.8,1,United Kingdom,0.0
16628,2188.05,5,United Kingdom,1.0
16629,408.63,2,United Kingdom,0.0
16633,2883.1,6,United Kingdom,1.0
16634,217.9,2,United Kingdom,0.0
16637,1154.47,4,United Kingdom,1.0
16638,1680.72,10,United Kingdom,1.0
16639,1257.51,3,United Kingdom,1.0
16641,231.1,1,United Kingdom,0.0
16642,688.33,2,United Kingdom,1.0
16643,487.51,1,United Kingdom,0.0
16644,833.78,2,United Kingdom,0.0
16647,214.06,2,United Kingdom,0.0
16648,290.65999999999997,1,United Kingdom,1.0
16650,518.42,1,United Kingdom,0.0
16652,6773.97,7,United Kingdom,4.0
16653,1212.66,2,United Kingdom,1.0
16654,601.27,4,United Kingdom,1.0
16655,3789.52,6,United Kingdom,0.0
16656,8625.8,15,United Kingdom,6.0
16657,874.43,4,United Kingdom,0.0
16658,123.24,1,United Kingdom,0.0
16659,39.12,1,United Kingdom,0.0
16660,1267.65,4,United Kingdom,1.0
16665,135.4,1,United Kingdom,0.0
16666,118.98,1,United Kingdom,0.0
16667,567.18,2,United Kingdom,0.0
16668,306.72,6,United Kingdom,0.0
16669,1344.48,2,United Kingdom,1.0
16670,4095.9,11,United Kingdom,6.0
16671,1692.27,3,United Kingdom,0.0
16672,8134.9400000000005,20,United Kingdom,3.0
16674,304.24,2,United Kingdom,0.0
16676,1592.12,4,United Kingdom,1.0
16678,3109.99,12,United Kingdom,5.0
16679,129.75,1,United Kingdom,0.0
16680,183.7,1,United Kingdom,0.0
16681,1770.3400000000001,6,United Kingdom,0.0
16682,1028.0,5,United Kingdom,0.0
16684,66653.56,28,United Kingdom,3.0
16685,324.24,2,United Kingdom,0.0
16686,2959.88,7,United Kingdom,2.0
16688,1260.86,4,United Kingdom,0.0
16689,422.6,2,United Kingdom,1.0
16690,225.58,2,United Kingdom,1.0
16692,1126.0,2,United Kingdom,0.0
16693,477.86,2,United Kingdom,0.0
16696,657.9,4,United Kingdom,0.0
16697,112.75,1,United Kingdom,0.0
16698,1998.0,2,United Kingdom,0.0
16700,5076.55,13,United Kingdom,4.0
16701,5398.3,13,United Kingdom,5.0
16705,14034.99,20,United Kingdom,9.0
16706,531.35,3,United Kingdom,0.0
16708,656.63,1,United Kingdom,0.0
16709,3029.87,5,United Kingdom,0.0
16710,2467.9900000000002,10,United Kingdom,0.0
16711,1651.03,5,United Kingdom,0.0
16712,3603.66,11,United Kingdom,0.0
16713,6910.78,15,United Kingdom,6.0
16714,1114.06,2,United Kingdom,1.0
16715,301.71999999999997,1,United Kingdom,0.0
16716,901.2,2,United Kingdom,1.0
16717,3843.08,6,United Kingdom,3.0
16718,606.05,1,United Kingdom,0.0
16719,1770.22,7,United Kingdom,1.0
16720,152.95,1,United Kingdom,0.0
16721,292.47,1,United Kingdom,0.0
16722,4730.81,13,United Kingdom,3.0
16723,576.4,2,United Kingdom,0.0
16725,756.82,6,United Kingdom,1.0
16726,1358.74,5,United Kingdom,0.0
16727,256.32,1,United Kingdom,0.0
16728,1048.28,4,United Kingdom,0.0
16729,7202.01,21,United Kingdom,5.0
16730,743.11,3,United Kingdom,1.0
16732,603.75,1,United Kingdom,0.0
16734,646.76,3,United Kingdom,0.0
16735,2247.41,5,United Kingdom,2.0
16737,417.6,1,United Kingdom,0.0
16738,3.75,1,United Kingdom,0.0
16739,323.0,1,United Kingdom,1.0
16743,2213.13,7,United Kingdom,1.0
16744,1291.91,7,United Kingdom,0.0
16745,7180.7,17,United Kingdom,1.0
16746,6680.11,18,United Kingdom,1.0
16747,836.0600000000001,2,United Kingdom,2.0
16748,1515.9,5,United Kingdom,0.0
16750,623.93,5,United Kingdom,0.0
16751,1764.72,1,United Kingdom,0.0
16752,207.5,1,United Kingdom,0.0
16753,223.92000000000002,1,United Kingdom,0.0
16754,2002.4,1,United Kingdom,0.0
16755,1475.43,3,United Kingdom,2.0
16756,239.4,1,United Kingdom,0.0
16757,106.83000000000001,1,United Kingdom,0.0
16758,369.34000000000003,1,United Kingdom,0.0
16759,789.79,3,United Kingdom,1.0
16761,316.62,1,United Kingdom,0.0
16762,1207.24,3,United Kingdom,0.0
16763,611.8499999999999,1,United Kingdom,1.0
16764,2790.9500000000003,13,United Kingdom,5.0
16765,34.0,1,United Kingdom,0.0
16766,1145.6,2,United Kingdom,0.0
16767,5575.56,11,United Kingdom,0.0
16768,478.09000000000003,3,United Kingdom,2.0
16769,361.54,1,United Kingdom,0.0
16770,757.1,5,United Kingdom,1.0
16771,2230.61,5,United Kingdom,0.0
16773,171.59,1,United Kingdom,0.0
16774,661.52,4,United Kingdom,1.0
16775,1691.51,11,United Kingdom,0.0
16776,371.54,1,United Kingdom,0.0
16777,222.62,2,United Kingdom,0.0
16778,245.94,2,United Kingdom,0.0
16779,10611.72,22,United Kingdom,6.0
16780,422.24,2,United Kingdom,0.0
16781,311.25,1,United Kingdom,1.0
16782,2267.9500000000003,13,United Kingdom,6.0
16784,107.6,1,United Kingdom,0.0
16788,592.74,2,United Kingdom,0.0
16789,80.8,1,United Kingdom,0.0
16790,1545.62,6,United Kingdom,2.0
16791,1693.03,7,United Kingdom,1.0
16792,110.38,2,United Kingdom,0.0
16793,243.84,1,United Kingdom,0.0
16794,1194.48,10,United Kingdom,2.0
16795,414.88,1,United Kingdom,0.0
16796,305.62,1,United Kingdom,0.0
16800,1162.65,1,United Kingdom,0.0
16801,1594.23,4,United Kingdom,1.0
16803,332.3,1,United Kingdom,0.0
16804,536.99,3,United Kingdom,0.0
16805,460.59000000000003,2,United Kingdom,0.0
16806,736.21,4,United Kingdom,0.0
16807,1121.59,3,United Kingdom,0.0
16808,288.42,2,United Kingdom,0.0
16809,914.69,5,United Kingdom,1.0
16810,309.54,1,United Kingdom,1.0
16811,547.07,2,United Kingdom,0.0
16812,479.35,1,United Kingdom,0.0
16813,1652.18,10,United Kingdom,0.0
16814,6406.8,21,United Kingdom,1.0
16816,417.06,4,United Kingdom,0.0
16817,1604.75,9,United Kingdom,4.0
16818,3349.57,11,United Kingdom,2.0
16820,497.61,1,United Kingdom,0.0
16823,358.38,1,United Kingdom,0.0
16824,460.64,2,United Kingdom,0.0
16825,775.18,2,United Kingdom,0.0
16826,341.7,1,United Kingdom,0.0
16828,113.5,1,United Kingdom,0.0
16829,197.22,1,United Kingdom,0.0
16830,325.91,1,United Kingdom,0.0
16832,199.15,3,United Kingdom,0.0
16833,1106.53,4,United Kingdom,0.0
16834,413.46,1,United Kingdom,0.0
16835,180.85,2,United Kingdom,0.0
16836,251.87,2,United Kingdom,0.0
16837,3170.98,11,United Kingdom,1.0
16838,588.85,2,United Kingdom,1.0
16839,16594.35,34,United Kingdom,5.0
16841,1869.82,6,United Kingdom,1.0
16842,1264.19,3,United Kingdom,1.0
16843,10196.57,16,United Kingdom,1.0
16846,214.32,1,United Kingdom,0.0
16847,193.44,1,United Kingdom,0.0
16848,281.42,1,United Kingdom,0.0
16849,124.57,1,United Kingdom,0.0
16850,332.41,1,United Kingdom,0.0
16851,342.45,3,United Kingdom,0.0
16852,144.91,2,United Kingdom,0.0
16855,328.4,2,United Kingdom,0.0
16856,35.400000000000006,1,United Kingdom,0.0
16858,375.69000000000005,1,United Kingdom,1.0
16859,747.81,2,United Kingdom,3.0
16861,173.76,2,United Kingdom,1.0
16863,502.8,2,United Kingdom,2.0
16866,207.74,3,United Kingdom,0.0
16869,817.12,4,United Kingdom,1.0
16871,2812.34,6,United Kingdom,1.0
16872,680.02,3,United Kingdom,0.0
16873,7123.62,6,United Kingdom,4.0
16875,2095.53,5,United Kingdom,4.0
16877,846.62,6,United Kingdom,0.0
16878,13.3,1,United Kingdom,1.0
16880,1491.43,7,United Kingdom,0.0
16881,432.0,1,United Kingdom,0.0
16882,705.12,3,United Kingdom,0.0
16883,272.48,2,United Kingdom,0.0
16884,429.84,2,United Kingdom,0.0
16885,450.41,3,United Kingdom,0.0
16887,192.32999999999998,1,United Kingdom,0.0
16889,1578.67,3,United Kingdom,0.0
16891,742.43,5,United Kingdom,0.0
16892,518.19,5,United Kingdom,2.0
16893,145.93,1,United Kingdom,0.0
16895,202.27,1,United Kingdom,0.0
16897,289.78,2,United Kingdom,1.0
16898,501.03,3,United Kingdom,1.0
16899,1271.06,6,United Kingdom,0.0
16900,882.16,3,United Kingdom,2.0
16902,1706.88,1,United Kingdom,0.0
16903,363.2,1,United Kingdom,0.0
16904,3634.95,15,United Kingdom,0.0
16905,3037.6,7,United Kingdom,1.0
16906,559.59,4,United Kingdom,0.0
16907,928.76,5,United Kingdom,0.0
16909,379.14,1,United Kingdom,1.0
16910,1508.96,8,United Kingdom,0.0
16912,2555.58,11,United Kingdom,3.0
16913,113.44,1,United Kingdom,0.0
16914,183.76,1,United Kingdom,0.0
16915,621.6800000000001,6,United Kingdom,0.0
16916,562.41,2,United Kingdom,0.0
16917,391.52,1,United Kingdom,0.0
16918,1068.82,6,United Kingdom,1.0
16919,2592.25,11,United Kingdom,0.0
16921,154.18,1,United Kingdom,0.0
16923,7069.08,19,United Kingdom,7.0
16924,829.89,3,United Kingdom,1.0
16926,230.25,1,United Kingdom,0.0
16927,543.05,3,United Kingdom,0.0
16928,2806.75,17,United Kingdom,2.0
16929,1295.39,7,United Kingdom,0.0
16930,378.89,3,United Kingdom,0.0
16931,4554.87,21,United Kingdom,0.0
16932,150.23000000000002,1,United Kingdom,0.0
16933,563.23,2,United Kingdom,3.0
16934,931.03,2,United Kingdom,0.0
16936,261.9,1,United Kingdom,0.0
16938,2711.6800000000003,4,United Kingdom,1.0
16940,3049.88,3,United Kingdom,0.0
16942,1904.99,9,United Kingdom,1.0
16943,816.73,3,United Kingdom,0.0
16945,4345.5,19,United Kingdom,0.0
16947,406.48,1,United Kingdom,0.0
16948,435.02,3,United Kingdom,0.0
16949,1286.27,6,United Kingdom,1.0
16950,1178.56,3,United Kingdom,0.0
16951,1277.75,3,United Kingdom,1.0
16952,167.61,2,United Kingdom,0.0
16953,20.8,1,United Kingdom,0.0
16954,2085.08,9,United Kingdom,0.0
16955,518.67,4,United Kingdom,1.0
16956,308.74,1,United Kingdom,1.0
16957,416.64,2,United Kingdom,0.0
16959,117.35000000000001,1,United Kingdom,0.0
16960,505.1,3,United Kingdom,0.0
16961,234.17000000000002,1,United Kingdom,0.0
16963,110.55000000000001,1,United Kingdom,0.0
16965,192.07,1,United Kingdom,0.0
16966,2154.97,7,United Kingdom,3.0
16967,319.02,1,United Kingdom,0.0
16968,439.43,2,United Kingdom,0.0
16969,650.41,3,United Kingdom,0.0
16971,357.21,1,United Kingdom,1.0
16976,251.51999999999998,1,United Kingdom,0.0
16978,344.33,1,United Kingdom,0.0
16979,1852.0,6,United Kingdom,2.0
16980,1028.46,2,United Kingdom,0.0
16982,384.06,1,United Kingdom,0.0
16983,1905.87,7,United Kingdom,1.0
16984,4459.52,2,United Kingdom,3.0
16985,5464.12,10,United Kingdom,1.0
16986,1873.2,2,United Kingdom,0.0
16987,1616.8,7,United Kingdom,0.0
16988,126.12,1,United Kingdom,0.0
16989,1133.25,6,United Kingdom,0.0
16990,179.0,1,United Kingdom,0.0
16992,1614.31,5,United Kingdom,1.0
16996,1456.96,6,United Kingdom,3.0
16997,702.0,3,United Kingdom,0.0
16998,295.0,4,United Kingdom,2.0
16999,484.82,2,United Kingdom,0.0
17001,3989.57,11,United Kingdom,0.0
17002,1493.73,3,United Kingdom,1.0
17004,1312.1399999999999,2,United Kingdom,0.0
